%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionNative
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Marker Channel, Timestamp (Formatted)
34.0, -33.88910344848409, 111.94829532364383, 10.174397829454392, 59.615875243674964, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74117218944226E9, 0.0, 2025-03-05 10:56:29.442
34.0, -120.557545021642, -31.22629468003288, 10.383832226973027, -20.578799506183714, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189442347E9, 0.0, 2025-03-05 10:56:29.442
35.0, -178.48111553536728, -172.22052300954238, 10.746602522674948, -71.39282020414248, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894428625E9, 0.0, 2025-03-05 10:56:29.442
35.0, -89.90532498480752, -30.590511687565595, 10.967256620060652, 8.308187751565129, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894429832E9, 0.0, 2025-03-05 10:56:29.442
36.0, -22.908757178578526, 110.17558274464682, 8.476483249571174, 62.09542891429737, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189471223E9, 0.0, 2025-03-05 10:56:29.471
36.0, -119.484193734359, -31.899476672057062, 11.991989207919687, -13.622585588600487, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894713922E9, 0.0, 2025-03-05 10:56:29.471
37.0, -171.41270461911336, -163.56639451207593, 12.799807598348707, -57.529011068399996, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894715774E9, 0.0, 2025-03-05 10:56:29.471
37.0, -87.00316261919215, -24.853505155537277, 15.653351264540106, 13.196236993651837, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721894717083E9, 0.0, 2025-03-05 10:56:29.471
38.0, -29.16560980444774, 118.09669085079804, 10.380092327017337, 69.27977672917768, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895012865E9, 0.0, 2025-03-05 10:56:29.501
38.0, -111.12177743343636, -37.54672560514882, 14.393004979472607, -10.866279321257025, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895014975E9, 0.0, 2025-03-05 10:56:29.501
39.0, -167.89719866076484, -166.14692548150197, 10.66432472364977, -72.78032308770344, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895016448E9, 0.0, 2025-03-05 10:56:29.501
39.0, -92.84862624993548, -28.219415115658194, 16.109619059134275, 8.816814145538956, 0.0, 0.0, 0.8800000417977571, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189501768E9, 0.0, 2025-03-05 10:56:29.501
40.0, -33.69836855074391, 102.01138114137575, 14.161131182219833, 60.360115334857255, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895023818E9, 0.0, 2025-03-05 10:56:29.502
40.0, -113.1488032094203, -32.40062326611951, 11.778814910445362, -14.523901477921754, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189502516E9, 0.0, 2025-03-05 10:56:29.502
41.0, -174.81601357879117, -166.85376657312736, 9.392758738715202, -71.0150903086178, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895316994E9, 0.0, 2025-03-05 10:56:29.531
41.0, -87.41829151427373, -29.453582101035863, 12.769888398703188, 8.091273554135114, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7411721895319662E9, 0.0, 2025-03-05 10:56:29.531
42.0, -28.552266211714596, 112.93562891194597, 10.436190826352686, 70.11751431925222, 0.0, 0.0, 0.9280000440776348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741172189532057E9, 0.0, 2025-03-05 10:56:29.532
